source,target
6559707,6560252
6559533,8595323
6559707,8595323
6560252,8595323
926544,1543962
926544,3639687
1543962,3639687
1420053,1866440
1420053,2967837
1866440,2967837
113874,2579314
458058,1238771
458058,1352419
1238771,1352419
458058,2801268
1238771,2801268
1352419,2801268
458058,2855393
1238771,2855393
1352419,2855393
2801268,2855393
1864363,2161143
1864363,2880469
2161143,2880469
1864363,3451238
2161143,3451238
2880469,3451238
1238771,2880469
2144619,2524463
2144619,2579314
2524463,2579314
458058,1238771
458058,1588858
1238771,1588858
458058,1666651
1238771,1666651
1588858,1666651
458058,2144619
1238771,2144619
1588858,2144619
1666651,2144619
458058,2524463
1238771,2524463
1588858,2524463
1666651,2524463
2144619,2524463
458058,2579314
1238771,2579314
1588858,2579314
1666651,2579314
2144619,2579314
2524463,2579314
458058,3097862
1238771,3097862
1588858,3097862
1666651,3097862
2144619,3097862
2524463,3097862
2579314,3097862
458058,2144619
458058,2579314
2144619,2579314
458058,3097862
2144619,3097862
2579314,3097862
1543962,4878649
458058,677602
6559533,6559707
6559533,6560252
6559707,6560252
448045,458058
448045,488520
458058,488520
448045,1238771
458058,1238771
488520,1238771
448045,1362753
458058,1362753
488520,1362753
1238771,1362753
448045,1380647
458058,1380647
488520,1380647
1238771,1380647
1362753,1380647
448045,1543827
458058,1543827
488520,1543827
1238771,1543827
1362753,1543827
1380647,1543827
448045,1567795
458058,1567795
488520,1567795
1238771,1567795
1362753,1567795
1380647,1567795
1543827,1567795
448045,1666651
458058,1666651
488520,1666651
1238771,1666651
1362753,1666651
1380647,1666651
1543827,1666651
1567795,1666651
448045,3451238
458058,3451238
488520,3451238
1238771,3451238
1362753,3451238
1380647,3451238
1543827,3451238
1567795,3451238
1666651,3451238
448045,4618753
458058,4618753
488520,4618753
1238771,4618753
1362753,4618753
1380647,4618753
1543827,4618753
1567795,4618753
1666651,4618753
3451238,4618753
448045,9483125
458058,9483125
488520,9483125
1238771,9483125
1362753,9483125
1380647,9483125
1543827,9483125
1567795,9483125
1666651,9483125
3451238,9483125
4618753,9483125
330275,458058
330275,761653
458058,761653
330275,1420053
458058,1420053
761653,1420053
330275,2246815
458058,2246815
761653,2246815
1420053,2246815
759578,4959422
458058,1567795
458058,1864363
1567795,1864363
458058,1460903
458058,2997323
1460903,2997323
458058,3234956
1460903,3234956
2997323,3234956
458058,4782634
1460903,4782634
2997323,4782634
3234956,4782634
458058,7367231
1460903,7367231
2997323,7367231
3234956,7367231
4782634,7367231
458058,11154596
1460903,11154596
2997323,11154596
3234956,11154596
4782634,11154596
7367231,11154596
512431,948190
512431,1621238
948190,1621238
723980,1235128
723980,1864363
1235128,1864363
723980,2452393
1235128,2452393
1864363,2452393
1420053,1864363
458058,1267753
458058,1380647
1267753,1380647
458058,1588858
1267753,1588858
1380647,1588858
458058,1666651
1267753,1666651
1380647,1666651
1588858,1666651
458058,2729639
1267753,2729639
1380647,2729639
1588858,2729639
1666651,2729639
458058,2855393
1267753,2855393
1380647,2855393
1588858,2855393
1666651,2855393
2729639,2855393
4184211,9982892
4646413,4700264
4549925,4665416
458058,906674
438351,3752453
438351,4046328
3752453,4046328
1543962,1559508
1543962,2422516
1559508,2422516
458058,2579314
458058,2729639
2579314,2729639
458058,4665416
2579314,4665416
2729639,4665416
458058,5276670
2579314,5276670
2729639,5276670
4665416,5276670
501252,5068964
3451238,4135415
1485595,2699935
906674,2021782
906674,3614664
2021782,3614664
906674,7823889
2021782,7823889
3614664,7823889
525938,2880469
458058,1864363
1420053,7823889
458058,764745
458058,1006445
764745,1006445
458058,1588858
764745,1588858
1006445,1588858
458058,1666651
764745,1666651
1006445,1666651
1588858,1666651
7029041,13884575
616297,740183
1688601,8608767
423066,520178
423066,656494
520178,656494
825261,865313
825261,2877080
865313,2877080
1863329,2234102
2144619,2524463
458058,1352419
616297,6269013
481025,4408705
1235128,1545317
2717549,5660085
2234102,7452327
2234102,3384746
889186,1006445
458058,6660366
1267753,4618753
1367484,1567795
1367484,2897369
1567795,2897369
1367484,7560719
1567795,7560719
2897369,7560719
525415,1420053
458058,3817881
926544,1563018
926544,1863329
1563018,1863329
62804,2784293
62804,3751713
2784293,3751713
62804,5059681
2784293,5059681
3751713,5059681
330275,458058
330275,1407618
458058,1407618
330275,2708235
458058,2708235
1407618,2708235
330275,2717549
458058,2717549
1407618,2717549
2708235,2717549
914985,1756463
237247,5756963
1863329,2880469
458058,1006445
458058,1238771
1006445,1238771
458058,1588858
1006445,1588858
1238771,1588858
512431,948190
2719086,3069882
3322218,4583144
3322218,10555788
4583144,10555788
3054463,3451238
1651014,1953386
458058,648561
458058,1864363
648561,1864363
2877080,3090957
165894,1864363
165894,4351207
1864363,4351207
458058,606667
458058,2729639
606667,2729639
1420053,1864363
941114,3451238
207405,1566536
458058,1367484
458058,1567795
1367484,1567795
181899,512431
553608,656494
553608,3423686
656494,3423686
914985,1942295
914985,3939830
1942295,3939830
227707,458058
227707,914985
458058,914985
227707,2579314
458058,2579314
914985,2579314
330275,566426
330275,3097862
566426,3097862
79265,3451238
931033,1485595
423066,656494
423066,825261
656494,825261
423066,8653545
656494,8653545
825261,8653545
458058,1864363
2579314,2717549
2579314,8383871
2717549,8383871
2234102,2579314
2234102,10555788
2579314,10555788
914985,2729639
5627682,8736819
984737,7590833
2524463,10555788
330275,2579314
330275,2729639
2579314,2729639
1860938,1863329
458058,764745
3707819,3708021
3707819,4242230
3708021,4242230
3707819,4702560
3708021,4702560
4242230,4702560
1864363,2729639
3242728,3720660
1267753,1474568
1267753,1567795
1474568,1567795
1267753,3101180
1474568,3101180
1567795,3101180
458058,2476733
512336,4287921
512336,5225555
4287921,5225555
2579314,2699935
270151,865311
458058,1267753
458058,1280355
1267753,1280355
1543962,1559508
1543962,1563016
1559508,1563016
1543962,1863329
1559508,1863329
1563016,1863329
1543962,1863329
458058,1006445
458058,1238771
1006445,1238771
458058,1352419
1006445,1352419
1238771,1352419
458058,1582219
1006445,1582219
1238771,1582219
1352419,1582219
458058,1588858
1006445,1588858
1238771,1588858
1352419,1588858
1582219,1588858
458058,1884096
1006445,1884096
1238771,1884096
1352419,1884096
1582219,1884096
1588858,1884096
458058,2717549
1006445,2717549
1238771,2717549
1352419,2717549
1582219,2717549
1588858,2717549
1884096,2717549
458058,9004802
1006445,9004802
1238771,9004802
1352419,9004802
1582219,9004802
1588858,9004802
1884096,9004802
2717549,9004802
458058,2880469
458058,1017748
520178,520188
520178,520198
520188,520198
520178,530346
520188,530346
520198,530346
520178,553608
520188,553608
520198,553608
530346,553608
520178,656494
520188,656494
520198,656494
530346,656494
553608,656494
520178,825261
520188,825261
520198,825261
530346,825261
553608,825261
656494,825261
520178,865311
520188,865311
520198,865311
530346,865311
553608,865311
656494,865311
825261,865311
520178,865313
520188,865313
520198,865313
530346,865313
553608,865313
656494,865313
825261,865313
865311,865313
520178,866072
520188,866072
520198,866072
530346,866072
553608,866072
656494,866072
825261,866072
865311,866072
865313,866072
520178,866212
520188,866212
520198,866212
530346,866212
553608,866212
656494,866212
825261,866212
865311,866212
865313,866212
866072,866212
520178,889186
520188,889186
520198,889186
530346,889186
553608,889186
656494,889186
825261,889186
865311,889186
865313,889186
866072,889186
866212,889186
2579314,3451238
616297,3721162
330275,458058
330275,648561
458058,648561
330275,723980
458058,723980
648561,723980
458058,1267753
458058,1380647
1267753,1380647
1543962,1559508
1543962,1563018
1559508,1563018
423066,656494
458058,2729639
364315,458058
3451238,8647175
423066,423161
423066,2880469
423161,2880469
113874,458058
113874,2699935
458058,2699935
1859675,1864363
330275,458058
330275,1320921
458058,1320921
330275,3720380
458058,3720380
1320921,3720380
1863329,4702560
458058,648561
458058,1124520
648561,1124520
606974,2880469
496733,656494
2784220,9826184
330275,458058
330275,458058
330275,488520
458058,488520
330275,764745
458058,764745
488520,764745
330275,1320921
458058,1320921
488520,1320921
764745,1320921
330275,1666651
458058,1666651
488520,1666651
764745,1666651
1320921,1666651
330275,1864363
458058,1864363
488520,1864363
764745,1864363
1320921,1864363
1666651,1864363
525415,3451238
2784293,3720380
458058,488520
458058,3817881
488520,3817881
1543962,1863329
1543962,8189133
1863329,8189133
1588858,1711672
2234102,4302374
677602,1238771
677602,1485595
1238771,1485595
330275,458058
330275,1238771
458058,1238771
330275,1267753
458058,1267753
1238771,1267753
330275,2729639
458058,2729639
1238771,2729639
1267753,2729639
330275,458058
520198,889186
3493692,5359827
1267753,1356946
1267753,1367484
1356946,1367484
1267753,1420053
1356946,1420053
1367484,1420053
1543962,5660085
1543962,1863329
1543962,2880469
1863329,2880469
1420053,2731036
2145654,3486956
2145654,4095390
3486956,4095390
759578,1563016
553608,656494
553608,865313
656494,865313
553608,2607283
656494,2607283
865313,2607283
448045,1420053
448045,3520680
1420053,3520680
448045,13842805
1420053,13842805
3520680,13842805
616297,3721162
2234102,5756963
1543962,1559508
1543962,1563018
1559508,1563018
1543962,2422516
1559508,2422516
1563018,2422516
697111,1268094
697111,1485595
1268094,1485595
93580,458058
93580,1235128
458058,1235128
616297,1863329
616297,656645
1582219,9004802
890257,2234102
390669,656494
330275,458058
2339472,8608767
926544,1942295
458058,706295
458058,1666651
706295,1666651
458058,1864363
706295,1864363
1666651,1864363
458058,2579314
706295,2579314
1666651,2579314
1864363,2579314
458058,4344257
706295,4344257
1666651,4344257
1864363,4344257
2579314,4344257
165894,3650148
1864363,4551765
1864363,8708394
4551765,8708394
2802006,3322218
1863329,7704544
1017748,4565995
1017748,4702560
4565995,4702560
1017748,4848552
4565995,4848552
4702560,4848552
458058,2717549
1549947,1863329
1549947,2527261
1863329,2527261
1860938,6389629
458058,6857360
2918243,5701060
1543962,1559508
372249,1588858
372249,2174182
1588858,2174182
1420053,6026652
93580,458058
93580,1238771
458058,1238771
93580,1407618
458058,1407618
1238771,1407618
93580,1864363
458058,1864363
1238771,1864363
1407618,1864363
93580,2717549
458058,2717549
1238771,2717549
1407618,2717549
1864363,2717549
93580,4344257
458058,4344257
1238771,4344257
1407618,4344257
1864363,4344257
2717549,4344257
93580,9004802
458058,9004802
1238771,9004802
1407618,9004802
1864363,9004802
2717549,9004802
4344257,9004802
458058,2705357
797252,3997776
458058,622166
458058,1420053
622166,1420053
458058,2717549
622166,2717549
1420053,2717549
656494,865313
656494,1860938
865313,1860938
165894,448045
165894,458058
448045,458058
165894,761653
448045,761653
458058,761653
165894,1367484
448045,1367484
458058,1367484
761653,1367484
165894,1567795
448045,1567795
458058,1567795
761653,1567795
1367484,1567795
165894,1588858
448045,1588858
458058,1588858
761653,1588858
1367484,1588858
1567795,1588858
165894,2699935
448045,2699935
458058,2699935
761653,2699935
1367484,2699935
1567795,2699935
1588858,2699935
165894,2729639
448045,2729639
458058,2729639
761653,2729639
1367484,2729639
1567795,2729639
1588858,2729639
2699935,2729639
165894,2731036
448045,2731036
458058,2731036
761653,2731036
1367484,2731036
1567795,2731036
1588858,2731036
2699935,2731036
2729639,2731036
165894,5225555
448045,5225555
458058,5225555
761653,5225555
1367484,5225555
1567795,5225555
1588858,5225555
2699935,5225555
2729639,5225555
2731036,5225555
1464635,4344257
256408,458058
256408,1267753
458058,1267753
256408,1452875
458058,1452875
1267753,1452875
256408,4344257
458058,4344257
1267753,4344257
1452875,4344257
112500,113874
112500,330275
113874,330275
112500,448045
113874,448045
330275,448045
112500,761653
113874,761653
330275,761653
448045,761653
112500,1588858
113874,1588858
330275,1588858
448045,1588858
761653,1588858
112500,1712563
113874,1712563
330275,1712563
448045,1712563
761653,1712563
1588858,1712563
112500,2609517
113874,2609517
330275,2609517
448045,2609517
761653,2609517
1588858,2609517
1712563,2609517
2144619,2524463
458058,6389629
1046466,2880469
1864363,1942295
1184572,1352419
1184572,2801268
1352419,2801268
458058,2717549
1367484,2717549
1409789,2127913
1409789,3242728
2127913,3242728
1543962,2422516
1543962,1559508
458058,2627554
319491,1549947
319491,5893828
1549947,5893828
458058,1238771
458058,1380647
330275,8708394
1567795,2731036
1543962,1563016
1102759,1474568
3451238,4227648
319491,3519018
319491,7452327
3519018,7452327
256408,1238771
256408,1863329
1238771,1863329
256408,2137402
1238771,2137402
1863329,2137402
256408,5137674
1238771,5137674
1863329,5137674
2137402,5137674
256408,10555788
1238771,10555788
1863329,10555788
2137402,10555788
5137674,10555788
256408,10721043
1238771,10721043
1863329,10721043
2137402,10721043
5137674,10721043
10555788,10721043
2144619,2524463
1864363,3451238
1267753,5756963
2234102,2524463
656494,865311
1543962,2355579
1543962,6026652
2355579,6026652
759578,1863329
759578,2234102
1863329,2234102
2880469,3451238
1124520,4618753
330275,458058
330275,1864363
458058,1864363
1362753,5727496
1362753,8383871
5727496,8383871
1543962,1559508
1234371,2452393
496733,656494
496733,2729639
656494,2729639
759578,1863329
1543962,1559508
1543962,1863329
1559508,1863329
761653,3097862
697111,3136310
458058,1380647
458058,1588858
1380647,1588858
458058,606974
256408,1284734
256408,1631570
1284734,1631570
256408,2579314
1284734,2579314
1631570,2579314
256408,3244931
1284734,3244931
1631570,3244931
2579314,3244931
256408,5225555
1284734,5225555
1631570,5225555
2579314,5225555
3244931,5225555
553608,677602
553608,860655
677602,860655
723980,4612164
458058,2784293
481025,501252
1543962,2764963
1543962,3451238
2764963,3451238
496733,553608
496733,656494
553608,656494
496733,2581340
553608,2581340
656494,2581340
496733,10664494
553608,10664494
656494,10664494
2581340,10664494
761653,4665416
759578,1863329
1563018,1863329
1563018,2234102
1863329,2234102
3331232,4576210
458058,4646413
2234102,3294418
3881823,5678391
2494027,2494032
697111,2699935
458058,8416378
458058,2174182
458058,2579314
2174182,2579314
1543962,1563018
458058,1420053
458058,1864363
1420053,1864363
569670,5615762
458058,2627554
1860938,2144619
2880469,3451238
2880469,3451238
2880469,11291794
3451238,11291794
62804,458058
62804,1588858
458058,1588858
62804,1864363
458058,1864363
1588858,1864363
62804,1942295
458058,1942295
1588858,1942295
1864363,1942295
1864363,9739493
458058,2144619
458058,1267753
458058,5352140
1267753,5352140
458058,5660085
1267753,5660085
5352140,5660085
330275,458058
6795701,9982892
1234371,5893828
656494,3813427
656494,4371423
3813427,4371423
458058,2144619
458058,1588858
458058,1864363
1588858,1864363
458058,4344257
1588858,4344257
1864363,4344257
2579314,7452327
458058,1864363
1006445,2784293
93580,330275
1192586,1863329
948190,1863329
6881790,9569326
364315,5756963
6559533,6559707
6559533,6560252
6559707,6560252
1464635,4163333
616297,4221491
1712563,3817881
1712563,6553948
3817881,6553948
759578,1543962
759578,1863329
1543962,1863329
458058,1238771
458058,1864363
1238771,1864363
458058,3097862
1238771,3097862
1864363,3097862
330275,458058
330275,677602
458058,677602
330275,914985
458058,914985
677602,914985
330275,1864363
458058,1864363
677602,1864363
914985,1864363
330275,2174182
458058,2174182
677602,2174182
914985,2174182
1864363,2174182
330275,2855393
458058,2855393
